Program Time [s],data 0,data 1,data 2
527.458,49,209,387
527.468,49,194,-612
527.478,49,208,317
527.488,49,191,-554
527.499,49,211,28
527.509,49,191,-389
527.519,49,212,454
527.529,49,193,-446
527.539,49,211,342
527.549,49,195,279
527.559,49,214,-217
527.569,49,196,390
527.579,49,214,-428
527.589,49,195,271
527.599,49,209,-338
527.61,49,192,395
527.62,49,213,-722
527.63,49,191,477
527.64,49,211,-722
527.65,49,193,424
527.66,49,211,-605
527.67,49,193,459
527.68,49,217,-454
527.69,49,204,669
527.7,49,237,-417
527.71,49,209,606
527.72,49,210,-485
527.731,49,194,398
527.741,49,210,-734
527.751,49,197,502
527.761,49,211,-781
527.771,49,199,383
527.781,49,213,-497
527.791,49,193,363
527.801,49,214,-472
527.811,49,195,602
527.821,49,213,1
527.831,49,193,2416
527.841,49,217,497
527.851,49,198,408
527.861,49,216,-950
527.872,49,206,314
527.882,49,223,-676
527.892,49,212,435
527.902,49,226,-650
527.912,49,215,548
527.922,49,232,-769
527.932,49,222,615
527.942,49,234,-630
527.952,49,216,572
527.962,49,228,-798
527.972,49,210,679
527.982,49,223,-445
527.992,49,207,654
528.002,49,222,-245
528.013,49,203,1088
528.023,49,221,-104
528.033,49,204,1269
528.043,49,222,188
528.053,49,204,1556
528.063,49,222,508
528.073,49,207,1641
528.083,49,220,251
528.093,49,206,1225
528.103,49,221,-277
528.113,49,205,888
528.123,49,220,-471
528.133,49,204,712
528.143,49,218,-814
528.154,49,202,636
528.164,49,208,-524
528.174,49,203,711
528.184,49,205,-700
528.194,49,203,737
528.204,49,206,-641
528.214,49,199,579
528.224,49,205,-492
528.234,49,203,643
528.244,49,206,-724
528.254,49,205,556
528.264,49,214,-709
528.274,49,200,403
528.285,49,205,-679
528.295,49,198,470
528.305,49,200,-655
528.315,49,199,233
528.325,49,199,-659
528.335,49,200,304
528.345,49,199,-804
528.355,49,194,254
528.365,49,199,-587
528.375,49,196,195
528.385,49,197,-401
528.395,49,193,243
528.405,49,196,-724
528.416,49,203,290
528.426,49,199,-796
528.436,49,207,160
528.446,49,195,-799
528.456,49,196,134
528.466,49,205,-672
528.476,49,202,102
528.486,49,200,-996
528.496,40,199,151
528.506,40,199,-790
528.516,40,198,-130
528.526,40,198,-953
528.537,40,205,-374
528.547,40,197,-611
528.557,40,207,-234
528.567,40,198,-395
528.577,40,206,-415
528.587,40,199,-453
528.597,40,214,235
528.607,40,224,-58
528.617,40,224,-72
528.627,40,204,-266
528.637,40,197,-185
528.647,40,192,-331
528.658,40,204,-120
528.668,40,194,-505
528.678,40,201,-143
528.688,40,196,-235
528.698,40,203,-126
528.708,40,196,-466
528.718,40,199,-84
528.728,40,195,276
528.738,40,209,1411
528.748,40,195,842
528.759,40,207,-407
528.769,40,191,-576
528.779,40,208,-769
528.789,40,192,-98
528.799,40,215,-642
528.809,40,192,-229
528.819,40,211,-399
528.829,40,203,-421
528.839,40,218,-362
528.849,40,198,-569
528.859,40,218,-329
528.869,40,196,-131
528.881,40,207,-602
528.89,40,186,191
528.9,40,203,-389
528.91,40,185,273
528.92,40,202,-127
528.93,40,183,710
528.94,40,199,-304
528.95,40,182,443
528.96,40,200,413
528.97,40,185,907
528.98,40,203,188
528.99,40,183,824
529,40,202,-84
529.011,40,185,250
529.022,40,201,-559
529.031,40,186,39
529.041,40,196,-741
529.051,40,187,-9
529.061,40,203,-756
529.071,40,183,-344
529.081,40,201,-839
529.091,40,182,-205
529.101,40,201,-708
529.111,40,179,15
529.121,40,196,-822
529.132,40,183,246
529.142,40,202,-876
529.152,40,183,203
529.162,40,200,-751
529.172,40,183,-71
529.182,40,200,-672
529.192,40,185,372
529.202,40,198,-860
529.212,40,183,268
529.222,40,201,-898
529.232,40,183,286
529.242,40,200,-541
529.252,40,182,-55
529.263,40,202,-646
529.273,40,181,219
529.283,40,198,-721
529.293,40,182,471
529.303,40,200,-709
529.313,40,182,318
529.323,40,199,-547
529.333,40,181,157
529.343,40,201,-728
529.353,40,185,422
529.363,40,203,-730
529.374,40,189,413
529.384,40,199,-677
529.394,40,192,515
529.404,40,201,-862
529.417,40,184,390
529.427,40,188,-731
529.437,40,186,486
529.448,40,188,-740
529.458,40,195,343
529.468,40,186,-807
529.478,40,196,553
529.488,40,188,-480
529.498,40,206,494
529.508,40,215,-458
529.518,40,214,464
529.528,40,189,-497
529.538,40,191,572
529.548,40,179,-738
529.558,40,183,238
529.568,40,185,-524
529.579,40,196,-124
529.589,40,188,-288
529.599,40,198,-218
529.609,40,191,-234
529.619,40,202,-87
529.629,40,190,272
529.639,40,199,1453
529.649,40,190,985
529.659,40,200,-133
529.669,40,193,-507
529.679,40,202,-777
529.69,47,187,-488
529.7,47,203,-484
529.71,47,189,-355
529.72,47,209,-239
529.73,47,198,-165
529.74,47,211,133
529.75,47,200,46
529.76,47,209,87
529.77,47,196,-98
529.78,47,203,40
529.79,47,186,17
529.801,47,198,-160
529.811,47,178,440
529.821,47,196,-128
529.831,47,177,528
529.841,47,194,51
529.851,47,177,879
529.861,47,194,221
529.871,47,178,965
529.881,47,196,342
529.891,47,178,801
529.901,47,196,39
529.912,47,179,353
529.922,47,196,-713
529.932,47,178,-10
529.942,47,196,-692
529.952,47,180,-60
529.962,47,195,-973
529.972,47,178,-124
529.982,47,194,-899
529.992,47,177,-83
530.002,47,195,-706
530.012,47,176,118
530.022,47,194,-619
530.032,47,176,149
530.043,47,194,-777
530.053,47,175,333
530.063,47,191,-795
530.073,47,175,335
530.083,47,191,-475
530.093,47,175,264
530.103,47,192,-546
530.113,47,176,222
530.123,47,192,-504
530.133,47,175,307
530.143,47,192,-579
530.153,47,176,44
530.164,47,192,-794
530.174,47,174,414
530.184,47,192,-853
530.194,47,172,324
530.204,47,193,-840
530.214,47,177,158
530.224,47,194,-836
530.234,47,177,301
530.244,47,195,-729
530.254,47,175,237
530.264,47,191,-764
530.273,47,173,317
530.285,47,190,-722
530.295,47,178,358
530.305,47,190,-862
530.315,47,178,406
530.325,47,189,-805
530.335,47,171,409
530.345,47,189,-509
530.355,47,180,600
530.365,47,216,-496
530.375,47,194,537
530.385,47,193,-620
530.396,47,175,404
530.406,47,185,-758
530.416,47,176,391
530.426,47,191,-808
530.436,47,176,316
530.446,47,189,-799
530.456,47,179,276
530.466,47,189,-922
530.476,47,178,317
530.486,47,191,-299
530.496,47,180,1923
530.506,47,190,437
530.516,47,183,727
530.527,47,192,-1175
530.537,47,183,-39
530.547,47,197,-1061
530.557,47,188,367
530.567,47,196,-1023
530.577,47,190,250
530.587,47,203,-829
530.597,47,195,323
530.607,47,205,-789
530.617,59,193,474
530.627,59,200,-620
530.638,59,185,141
530.648,59,178,-209
530.658,59,179,445
530.668,59,177,-229
530.678,59,178,794
530.688,59,176,62
530.698,59,176,670
530.708,59,174,-38
530.718,59,175,1139
530.728,59,174,186
530.738,59,174,1194
530.748,59,173,-12
530.76,59,175,602
530.769,59,175,-312
530.779,59,173,132
530.789,59,173,-704
530.799,59,176,-114
530.809,59,172,-743
530.819,59,174,-226
530.829,59,172,-872
530.839,59,175,-193
530.849,59,173,-790
530.859,59,173,-246
530.869,59,170,-821
530.879,59,175,-212
530.89,59,172,-540
530.9,59,181,-72
530.91,59,171,-689
530.92,59,184,-31
530.93,59,169,-446
530.94,59,181,-49
530.95,59,169,-691
530.96,59,171,18
530.97,59,168,-610
530.98,59,171,-94
530.99,59,170,-677
531,59,169,-29
531.01,59,169,-529
531.02,59,171,8
531.031,59,167,-248
531.041,59,179,-413
531.051,59,168,-209
531.061,59,180,-473
531.071,59,167,-320
531.081,59,180,-471
531.091,59,168,-427
531.101,59,181,-456
531.111,59,170,-393
531.121,59,183,-326
531.131,59,170,-526
531.141,59,180,-390
531.152,59,168,-222
531.162,59,178,-374
531.172,59,166,-245
531.182,59,178,-294
531.192,59,164,-219
531.202,59,178,-353
531.212,59,162,-179
531.222,59,177,-263
531.232,59,166,-154
531.242,59,180,-133
531.252,59,173,32
531.262,59,207,-121
531.273,59,176,243
531.283,59,179,-469
531.293,59,155,113
531.303,59,174,-559
531.313,59,159,146
531.323,59,176,-661
531.333,59,159,-162
531.343,59,177,-729
531.353,59,158,-267
531.363,59,176,-382
531.373,59,159,-140
531.383,59,178,67
531.394,59,161,1935
531.404,59,179,428
531.419,59,168,236
531.429,59,179,-1055
531.439,59,171,-146
531.448,59,180,-817
531.46,59,174,163
531.47,59,175,-869
531.48,59,180,273
531.49,59,178,-912
531.5,59,181,234
531.51,59,178,-812
531.52,59,177,396
531.53,59,169,-489
531.54,59,169,483
531.55,60,164,-364
531.56,60,165,449
531.57,60,162,-194
531.581,60,174,376
531.591,60,159,79
531.601,60,171,708
531.611,60,158,444
531.621,60,172,914
531.631,60,160,274
531.641,60,160,893
531.651,60,158,9
531.661,60,160,301
531.671,60,157,-491
531.681,60,160,-74
531.69,60,159,-724
531.702,60,170,-552
531.712,60,158,-384
531.722,60,171,-728
531.733,60,156,-480
531.742,60,170,-717
531.752,60,157,-296
531.762,60,170,-585
531.772,60,154,-646
531.782,60,169,-627
531.792,60,155,-597
531.802,60,170,-640
531.812,60,154,-575
531.822,60,168,-51
531.832,60,154,-644
531.843,60,168,-434
531.853,60,155,-250
531.863,60,168,-506
531.873,60,154,-280
531.883,60,167,-431
531.893,60,153,-212
531.903,60,167,-584
531.913,60,154,-281
531.923,60,167,-485
531.933,60,153,-239
531.943,60,166,-519
531.954,60,147,117
531.964,60,166,-723
531.974,60,149,118
531.984,60,167,-600
531.994,60,147,150
532.004,60,165,-615
532.014,60,149,-209
532.024,60,168,-643
532.034,60,152,-210
532.044,60,168,-518
532.054,60,151,-186
532.064,60,167,-340
532.073,60,152,-200
532.085,60,165,-750
532.095,60,146,149
532.105,60,165,-617
532.115,60,148,278
532.125,60,166,-673
532.135,60,146,170
532.145,60,165,-556
532.155,60,151,364
532.165,60,179,-368
532.175,60,176,381
532.185,60,184,-431
532.195,60,147,314
532.205,60,162,-582
532.216,60,146,293
532.226,60,162,-641
532.236,60,147,319
532.246,60,163,-639
532.256,60,147,218
532.266,60,166,-719
532.276,60,148,167
532.286,60,166,-434
532.296,60,148,947
532.306,60,168,1313
532.316,60,149,1452
532.326,60,169,-707
532.336,60,150,-83
532.347,60,170,-1042
532.357,60,154,266
532.367,60,172,-855
532.377,60,158,288
532.387,60,179,-826
532.397,68,163,412
532.407,68,179,-744
532.417,68,163,425
532.427,68,177,-718
532.437,68,158,565
532.447,68,168,-639
532.457,68,150,637
532.466,68,163,-440
532.478,68,146,826
532.488,68,161,-294
532.498,68,145,928
532.508,68,163,-110
532.518,68,145,1238
532.528,68,160,158
532.538,68,144,1303
532.548,68,159,58
532.558,68,144,1180
532.568,68,159,-325
532.578,68,144,527
532.588,68,161,-874
532.598,68,143,296
532.609,68,159,-1062
532.619,68,152,-12
532.629,68,161,-1087
532.639,68,153,137
532.649,68,160,-1040
532.659,68,152,82
532.669,68,159,-1091
532.679,68,152,156
532.689,68,159,-1012
532.699,68,152,214
532.709,68,157,-910
532.719,68,143,277
532.73,68,158,-916
532.74,68,151,143
532.75,68,157,-810
532.76,68,152,347
532.77,68,158,-866
532.78,68,149,312
532.79,68,158,-792
532.8,68,151,197
532.81,68,156,-738
532.82,68,152,257
532.83,68,156,-677
532.84,68,149,149
532.849,68,157,-817
532.861,68,149,171
532.871,68,145,-713
532.881,68,150,126
532.891,68,145,-787
532.901,68,150,293
532.911,68,156,-799
532.921,68,148,272
532.931,68,156,-700
532.941,68,149,205
532.951,68,158,-696
532.961,68,153,214
532.971,68,160,-759
532.98,68,151,310
532.992,68,145,-413
533.002,68,150,-85
533.012,68,144,-360
533.022,68,149,-65
533.032,68,143,-317
533.042,68,149,144
533.052,68,145,-417
533.062,68,148,191
533.072,68,144,-360
533.082,68,154,336
533.092,68,162,-448
533.102,68,180,497
533.113,68,157,-286
533.123,68,149,212
533.133,68,140,-349
533.143,68,146,38
533.153,68,144,-379
533.163,68,150,-58
533.173,68,143,-353
533.183,68,150,-16
533.193,68,145,-411
533.203,68,151,39
533.213,68,144,-78
533.222,68,153,849
533.232,68,145,1526
533.244,68,163,440
533.254,68,147,-259
533.264,68,164,-713
533.274,68,150,-420
533.284,68,166,-433
533.294,68,153,-157
533.304,68,171,-41
533.314,68,157,-195
533.324,68,176,54
533.334,68,162,-118
533.344,68,164,132
533.354,68,159,-159
533.365,68,169,-283
533.375,68,152,281
533.385,68,160,-162
533.395,68,147,329
533.405,68,159,1
533.42,68,143,494
533.43,68,154,173
533.439,68,141,684
533.451,68,154,187
533.461,68,147,1284
533.471,68,154,469
533.481,68,148,723
533.491,68,155,238
533.501,68,149,373
533.511,68,155,-244
533.521,68,149,-79
533.531,68,155,-333
533.541,68,150,-225
533.551,68,154,-610
533.56,68,149,28
533.57,68,153,-852
533.582,68,150,-12
533.592,68,151,-932
533.602,68,150,95
533.612,68,153,-776
533.622,68,148,205
533.632,68,154,-748
533.642,68,149,236
533.652,68,153,-734
533.662,68,148,279
533.672,68,152,-685
533.681,68,148,236
533.691,68,151,-661
533.703,68,148,-202
533.713,68,142,-252
533.723,68,149,-110
533.733,68,139,-260
533.743,68,149,64
533.753,68,140,-343
533.763,68,148,169
533.773,68,139,-262
533.783,68,148,151
533.793,68,141,-651
533.803,68,148,112
533.812,68,140,-612
533.822,68,146,77
533.834,68,142,-308
533.844,68,151,-50
533.854,68,145,-249
533.864,68,150,-73
533.874,68,142,-234
533.884,68,148,-38
533.894,68,140,-267
533.904,68,147,-157
533.914,68,140,-284
533.924,68,147,30
533.934,68,141,-270
533.943,68,149,-82
533.955,68,141,-135
533.965,68,159,-305
533.975,68,149,178
533.985,68,184,283
533.995,68,163,52
534.005,68,159,172
534.015,68,137,-56
534.025,68,153,49
534.035,68,140,-288
534.045,68,149,-56
534.055,68,142,-263
534.064,68,149,29
534.076,68,143,244
534.086,68,158,-279
534.096,68,143,181
534.106,68,160,171
534.116,68,144,1592
534.126,68,160,1083
534.136,68,146,573
534.146,68,161,-677
534.156,30,149,-154
534.166,30,165,-517
534.176,30,152,13
534.186,30,169,-349
534.196,30,155,10
534.205,30,174,-300
534.217,30,159,182
534.227,30,176,-170
534.237,30,159,220
534.247,30,172,-113
534.257,30,154,352
534.267,30,164,-76
534.277,30,146,469
534.287,30,160,92
534.297,30,143,634
534.307,30,158,236
534.316,30,142,791
534.326,30,158,392
534.336,30,143,998
534.348,30,158,472
534.359,30,140,1389
534.368,30,158,292
534.378,30,140,1039
534.388,30,159,-88
534.398,30,141,526
534.408,30,159,-566
534.418,30,140,-59
534.427,30,161,-730
534.437,30,140,-15
534.447,30,160,-746
534.459,30,142,165
534.469,30,159,-841
534.479,30,141,198
534.489,30,160,-902
534.499,30,141,238
534.509,30,158,-743
534.519,30,141,356
534.529,30,158,-632
534.539,30,142,378
534.549,30,158,-670
534.559,30,141,532
534.57,30,152,-752
534.58,30,139,560
534.59,30,154,-641
534.6,30,140,493
534.61,30,155,-563
534.62,30,141,560
534.63,30,153,-584
534.64,30,142,308
534.65,30,155,-700
534.659,30,141,302
534.669,30,160,-531
534.68,30,140,300
534.689,30,160,-602
534.701,30,142,438
534.711,30,155,-822
534.721,30,142,567
534.731,30,154,-760
534.741,30,142,459
534.751,30,157,-619
534.761,30,145,513
534.771,30,158,-562
534.781,30,143,431
534.791,30,156,-588
534.801,30,142,663
534.811,30,154,-658
534.82,30,140,667
534.832,30,154,-513
534.843,30,142,604
534.852,30,155,-464
534.862,30,140,540
534.872,30,155,-483
534.882,30,147,766
534.892,30,178,-359
534.902,30,172,837
534.912,30,165,-463
534.922,30,141,627
534.931,30,152,-577
534.942,30,141,394
534.953,30,157,-488
534.963,30,153,303
534.973,30,156,-518
534.983,30,154,388
534.993,30,156,-680
535.003,30,155,371
535.013,30,157,-231
535.023,30,157,1734
535.033,30,159,1234
535.043,30,156,1453
535.052,30,160,-820
535.062,30,159,199
535.074,30,163,-624
535.084,30,163,383
535.094,30,169,-585
535.104,30,169,326
535.114,30,171,-435
535.124,30,172,357
535.134,30,175,-393
535.144,30,172,460
535.154,30,171,-241
535.164,30,164,600
535.174,30,164,-215
535.184,30,159,543
535.193,30,158,63
535.203,30,155,718
535.213,30,157,173
535.225,30,157,959
535.235,30,144,270
535.245,30,154,1023
535.255,30,147,464
535.265,30,154,1212
535.275,30,145,439
535.285,30,156,861
535.294,30,156,-43
535.305,30,155,498
535.315,30,156,-472
535.325,30,157,141
535.336,30,146,-385
535.346,30,156,-259
535.356,30,146,-241
535.366,30,156,-394
535.376,30,147,-409
535.386,30,156,-254
535.396,30,147,-314
535.406,30,154,-267
535.421,30,142,-163
535.43,30,163,-78
535.44,30,144,-218
535.452,30,158,-165
535.462,30,144,77
535.472,30,155,-117
535.482,30,145,-195
535.492,30,156,-129
535.502,30,144,-176
535.512,30,156,-144
535.522,30,145,-120
535.532,30,157,-134
535.542,30,144,-256
535.551,30,156,-165
535.561,30,143,547
535.573,30,156,-677
535.583,30,145,449
535.593,30,155,-693
535.603,30,144,437
535.613,30,155,-611
535.623,30,145,452
535.633,30,155,-672
535.643,30,146,510
535.653,30,158,-626
535.663,30,149,493
535.673,30,159,-707
535.682,30,149,406
535.693,30,158,-804
535.704,30,155,267
535.714,30,155,-508
535.724,30,155,241
535.734,30,156,-583
535.744,30,154,220
535.754,30,154,-561
535.764,30,155,398
535.774,30,157,-488
535.784,30,160,625
535.793,30,167,-281
535.804,30,190,638
535.814,30,179,-299
535.824,30,154,606
535.833,30,155,-614
535.845,30,152,240
535.855,30,157,-510
535.865,30,157,349
535.875,30,157,-431
535.885,30,157,242
535.895,30,159,-395
535.905,30,158,357
535.915,30,159,-244
535.925,29,159,941
535.935,29,159,1550
535.945,29,160,1701
535.954,29,163,-102
535.964,29,163,28
535.976,29,153,-713
535.986,29,166,91
535.996,29,158,-428
536.006,29,171,92
536.016,29,162,-381
536.026,29,175,328
536.036,29,177,-308
536.046,29,179,338
536.056,29,176,-351
536.065,29,171,343
536.076,29,169,-174
536.085,29,164,590
536.095,29,162,-113
536.107,29,162,224
536.117,29,148,436
536.127,29,158,433
536.137,29,147,708
536.147,29,159,676
536.157,29,148,920
536.167,29,158,1105
536.177,29,147,1042
536.186,29,159,960
536.196,29,149,519
536.207,29,160,489
536.216,29,146,-309
536.228,29,159,-164
536.238,29,149,-196
536.248,29,159,-311
536.258,29,149,-358
536.268,29,158,-373
536.278,29,149,-268
536.288,29,160,-339
536.297,29,148,-294
536.307,29,159,-365
536.318,29,149,-208
536.328,29,160,-254
536.339,29,148,197
536.349,29,166,-699
536.359,29,148,59
536.369,29,168,-502
536.379,29,148,66
536.389,29,165,-482
536.399,29,148,-14
536.409,29,166,-79
536.419,29,149,109
536.428,29,167,-162
536.439,29,147,17
536.448,29,160,-75
536.458,29,149,-83
536.47,29,166,-466
536.48,29,148,272
536.49,29,165,-494
536.5,29,149,280
536.51,29,167,-485
536.52,29,150,318
536.53,29,165,-479
536.54,29,150,336
536.55,29,165,-411
536.559,29,149,342
536.57,29,169,-523
536.58,29,154,236
536.589,29,170,-406
536.601,29,153,308
536.611,29,169,-573
536.621,29,151,287
536.631,29,166,-316
536.641,29,149,448
536.651,29,167,-221
536.661,29,151,365
536.671,29,166,-263
536.68,29,151,392
536.691,29,167,-391
536.7,29,152,534
536.711,29,181,-64
536.722,29,183,817
536.732,29,188,-400
536.742,29,152,689
536.752,29,165,-553
536.762,29,150,514
536.772,29,167,-584
536.781,29,153,563
536.792,29,169,-442
536.802,29,153,504
536.812,29,170,-437
536.821,29,155,566
536.833,29,171,-351
536.844,29,156,1268
536.853,60,171,1443
536.863,60,157,1839
536.873,60,174,-668
536.883,60,158,205
536.893,60,176,-886
536.903,60,164,372
536.913,60,179,-591
536.922,60,166,561
536.932,60,184,-622
536.942,60,171,621
536.952,60,188,-489
536.964,60,173,664
536.974,60,176,-355
536.984,60,168,653
536.994,60,171,-294
537.004,60,159,855
537.014,60,164,-336
537.024,60,156,954
537.034,60,163,-96
537.043,60,155,1092
537.054,60,165,90
537.063,60,155,1224
537.075,60,162,389
537.085,60,155,1462
537.095,60,164,410
