Program Time [s],data 0,data 1,data 2,data 3,,,,,Program Time [s],data 0,data 1,data 2,data 3
793.572,-0.09375,0.015625,0.484375,0,,,,,826.621,-0.023438,-0.117188,0.53125,0
793.582,-0.09375,0.007812,0.492188,0,,,,,826.631,-0.007812,-0.09375,0.492188,0
793.593,-0.09375,0.007812,0.5,0,,,,,826.642,0,-0.101562,0.515625,0
793.603,-0.085938,0.007812,0.507812,0,,,,,826.652,-0.046875,-0.109375,0.507812,0
793.614,-0.109375,0.015625,0.492188,0,,,,,826.663,-0.023438,-0.164062,0.554688,0
793.624,-0.09375,0.007812,0.492188,0,,,,,826.673,-0.03125,-0.078125,0.523438,0
793.634,-0.085938,0,0.484375,0,,,,,826.684,-0.078125,-0.0625,0.445312,0
793.645,-0.09375,0.007812,0.5,0,,,,,826.694,-0.101562,-0.078125,0.421875,0
793.655,-0.085938,0.007812,0.492188,0,,,,,826.705,-0.078125,-0.140625,0.507812,0
793.666,-0.101562,0.015625,0.492188,0,,,,,826.715,-0.117188,-0.09375,0.492188,0
793.677,-0.109375,0.046875,0.507812,0,,,,,826.726,-0.054688,-0.085938,0.515625,0
793.687,-0.117188,0.015625,0.460938,0,,,,,826.736,-0.085938,-0.101562,0.507812,0
793.698,-0.117188,0,0.476562,0,,,,,826.747,-0.054688,-0.117188,0.53125,0
793.708,-0.117188,0,0.460938,0,,,,,826.757,-0.039062,-0.125,0.585938,0
793.719,-0.117188,0.023438,0.507812,0,,,,,826.768,-0.015625,-0.109375,0.429688,0
793.729,-0.117188,0.015625,0.46875,0,,,,,826.779,-0.101562,-0.164062,0.507812,0
793.74,-0.085938,-0.007812,0.484375,0,,,,,826.789,-0.078125,-0.109375,0.476562,0
793.751,-0.101562,-0.007812,0.507812,0,,,,,826.8,-0.085938,-0.101562,0.4375,0
793.761,-0.125,0.007812,0.515625,0,,,,,826.81,-0.125,-0.125,0.382812,0
793.771,-0.101562,-0.007812,0.484375,0,,,,,826.821,-0.117188,-0.039062,0.359375,0
793.782,-0.109375,0.007812,0.476562,0,,,,,826.831,-0.132812,-0.164062,0.476562,0
793.792,-0.125,0.023438,0.5,0,,,,,826.842,-0.070312,-0.140625,0.53125,0
793.803,-0.109375,0.023438,0.484375,0,,,,,826.852,-0.0625,-0.117188,0.585938,0
793.813,-0.117188,0.015625,0.46875,0,,,,,826.863,-0.101562,-0.148438,0.59375,0
793.825,-0.109375,0.007812,0.476562,0,,,,,826.873,-0.140625,-0.046875,0.5625,0
793.834,-0.085938,-0.007812,0.453125,0,,,,,826.884,-0.140625,-0.078125,0.5,0
793.845,-0.109375,0.015625,0.5,0,,,,,826.894,-0.148438,-0.085938,0.476562,0
793.855,-0.101562,-0.015625,0.460938,0,,,,,826.905,-0.125,-0.070312,0.429688,0
793.866,-0.117188,0,0.476562,0,,,,,826.915,-0.148438,-0.070312,0.492188,0
793.877,-0.109375,-0.007812,0.484375,0,,,,,826.926,-0.164062,-0.0625,0.46875,0
793.887,-0.101562,0,0.507812,0,,,,,826.936,-0.171875,-0.0625,0.445312,0
793.897,-0.125,0.007812,0.492188,0,,,,,826.947,-0.125,-0.101562,0.460938,0
793.908,-0.117188,0.023438,0.507812,0,,,,,826.958,-0.109375,-0.125,0.492188,0
793.919,-0.101562,0,0.484375,0,,,,,826.968,-0.140625,-0.09375,0.53125,0
793.929,-0.101562,0,0.5,0,,,,,826.978,-0.15625,-0.125,0.539062,0
793.939,-0.101562,-0.007812,0.507812,0,,,,,826.989,-0.132812,-0.117188,0.523438,0
793.95,-0.109375,-0.023438,0.492188,0,,,,,827,-0.171875,-0.109375,0.507812,0
793.961,-0.101562,-0.03125,0.445312,0,,,,,827.01,-0.125,-0.09375,0.4375,0
793.971,-0.101562,-0.007812,0.492188,0,,,,,827.02,-0.0625,-0.078125,0.390625,0
793.982,-0.09375,-0.015625,0.476562,0,,,,,827.031,-0.015625,-0.070312,0.25,0
793.992,-0.109375,0,0.46875,0,,,,,827.041,-0.1875,-0.070312,0.484375,0
794.003,-0.09375,0,0.5,0,,,,,827.052,-0.117188,-0.109375,0.429688,0
794.013,-0.09375,-0.023438,0.46875,0,,,,,827.062,-0.140625,-0.09375,0.3125,0
794.023,-0.09375,-0.007812,0.46875,0,,,,,827.073,-0.21875,-0.132812,0.46875,0
794.034,-0.09375,0,0.453125,0,,,,,827.084,-0.15625,-0.09375,0.40625,0
794.044,-0.109375,0,0.460938,0,,,,,827.094,-0.210938,-0.140625,0.40625,0
794.055,-0.109375,0.015625,0.484375,0,,,,,827.104,-0.195312,-0.0625,0.359375,0
794.065,-0.109375,-0.007812,0.484375,0,,,,,827.115,-0.304688,-0.078125,0.429688,0
794.076,-0.09375,-0.007812,0.46875,0,,,,,827.125,-0.585938,-0.320312,0.617188,0
794.086,-0.101562,0,0.46875,0,,,,,827.136,-0.296875,0.039062,0.609375,0
794.097,-0.101562,0,0.476562,0,,,,,827.146,-0.28125,-0.085938,0.53125,0
794.107,-0.109375,-0.007812,0.46875,0,,,,,827.157,-0.148438,0.007812,0.375,0
794.118,-0.085938,-0.023438,0.460938,0,,,,,827.168,-0.132812,0,0.335938,0
794.128,-0.117188,-0.007812,0.484375,0,,,,,827.178,-0.226562,-0.101562,0.445312,0
794.139,-0.09375,-0.023438,0.46875,0,,,,,827.189,-0.21875,-0.09375,0.507812,0
794.149,-0.101562,-0.015625,0.46875,0,,,,,827.2,-0.148438,-0.039062,0.46875,0
794.16,-0.109375,-0.007812,0.476562,0,,,,,827.21,-0.039062,-0.039062,0.398438,0
794.17,-0.101562,-0.015625,0.484375,0,,,,,827.221,-0.21875,-0.054688,0.492188,0
794.181,-0.09375,-0.015625,0.484375,0,,,,,827.231,-0.171875,-0.0625,0.390625,0
794.192,-0.101562,-0.03125,0.460938,0,,,,,827.241,-0.15625,-0.039062,0.429688,0
794.202,-0.101562,-0.015625,0.476562,0,,,,,827.252,-0.195312,-0.046875,0.429688,0
794.213,-0.101562,-0.015625,0.460938,0,,,,,827.262,-0.148438,-0.03125,0.414062,0
794.223,-0.109375,-0.023438,0.460938,0,,,,,827.273,-0.140625,-0.03125,0.421875,0
794.234,-0.109375,-0.007812,0.46875,0,,,,,827.283,-0.210938,-0.0625,0.460938,0
794.244,-0.101562,0,0.5,0,,,,,827.294,-0.148438,-0.007812,0.40625,0
794.254,-0.09375,-0.007812,0.476562,0,,,,,827.304,-0.179688,-0.125,0.460938,0
794.265,-0.09375,-0.007812,0.476562,0,,,,,827.315,-0.171875,-0.015625,0.34375,0
794.276,-0.09375,-0.007812,0.46875,0,,,,,827.325,-0.210938,-0.0625,0.585938,0
794.287,-0.109375,-0.070312,0.453125,0,,,,,827.336,-0.148438,-0.070312,0.421875,0
794.297,-0.109375,-0.015625,0.484375,0,,,,,827.346,-0.171875,-0.09375,0.476562,0
794.307,-0.117188,-0.023438,0.476562,0,,,,,827.357,-0.109375,-0.03125,0.382812,0
794.318,-0.101562,-0.023438,0.460938,0,,,,,827.368,-0.125,-0.0625,0.414062,0
794.328,-0.109375,-0.015625,0.484375,0,,,,,827.378,-0.101562,-0.015625,0.382812,0
794.339,-0.085938,-0.023438,0.476562,0,,,,,827.389,-0.164062,-0.0625,0.445312,0
794.349,-0.09375,-0.03125,0.453125,0,,,,,827.399,-0.140625,-0.054688,0.46875,0
794.36,-0.101562,-0.007812,0.492188,0,,,,,827.41,-0.148438,-0.054688,0.421875,0
794.37,-0.109375,-0.015625,0.5,0,,,,,827.42,-0.179688,-0.039062,0.484375,0
794.381,-0.09375,-0.015625,0.484375,0,,,,,827.431,-0.148438,-0.0625,0.429688,0
794.391,-0.09375,-0.015625,0.507812,0,,,,,827.441,-0.132812,-0.046875,0.445312,0
794.401,-0.09375,-0.015625,0.476562,0,,,,,827.452,-0.132812,-0.046875,0.4375,0
794.412,-0.101562,-0.007812,0.484375,0,,,,,827.462,-0.164062,-0.046875,0.453125,0
794.422,-0.09375,-0.023438,0.46875,0,,,,,827.473,-0.179688,-0.039062,0.460938,0
794.436,-0.09375,-0.023438,0.476562,0,,,,,827.483,-0.195312,-0.023438,0.53125,0
794.446,-0.085938,-0.007812,0.46875,0,,,,,827.494,-0.179688,-0.054688,0.484375,0
794.457,-0.101562,-0.007812,0.507812,0,,,,,827.505,-0.1875,-0.046875,0.492188,0
794.467,-0.101562,-0.007812,0.492188,0,,,,,827.515,-0.179688,-0.054688,0.492188,0
794.478,-0.085938,-0.015625,0.484375,0,,,,,827.526,-0.171875,-0.054688,0.460938,0
794.489,-0.09375,-0.015625,0.484375,0,,,,,827.536,-0.203125,-0.0625,0.484375,0
794.499,-0.09375,-0.03125,0.492188,0,,,,,827.547,-0.179688,-0.054688,0.460938,0
794.51,-0.085938,-0.023438,0.492188,0,,,,,827.557,-0.210938,-0.046875,0.507812,0
794.52,-0.101562,-0.023438,0.476562,0,,,,,827.568,-0.210938,-0.046875,0.5,0
794.531,-0.078125,-0.023438,0.46875,0,,,,,827.578,-0.210938,-0.039062,0.484375,0
794.541,-0.101562,-0.023438,0.476562,0,,,,,827.589,-0.148438,-0.03125,0.367188,0
794.552,-0.078125,-0.03125,0.476562,0,,,,,827.599,-0.195312,0.03125,0.507812,0
794.562,-0.085938,-0.03125,0.492188,0,,,,,827.61,-0.171875,-0.007812,0.445312,0
794.573,-0.09375,-0.015625,0.515625,0,,,,,827.62,-0.25,-0.101562,0.523438,0
794.583,-0.09375,-0.023438,0.507812,0,,,,,827.631,-0.25,-0.015625,0.5625,0
794.594,-0.085938,-0.03125,0.484375,0,,,,,827.641,-0.21875,-0.085938,0.429688,0
794.604,-0.09375,-0.023438,0.476562,0,,,,,827.652,-0.226562,-0.039062,0.515625,0
794.615,-0.101562,-0.03125,0.476562,0,,,,,827.662,-0.1875,-0.03125,0.445312,0
794.625,-0.101562,-0.023438,0.476562,0,,,,,827.673,-0.101562,0.023438,0.453125,0
794.636,-0.109375,-0.023438,0.46875,0,,,,,827.683,-0.203125,0.015625,0.421875,0
794.646,-0.09375,-0.03125,0.460938,0,,,,,827.694,-0.203125,-0.109375,0.507812,0
794.657,-0.101562,-0.023438,0.46875,0,,,,,827.704,-0.09375,-0.023438,0.484375,0
794.667,-0.101562,-0.015625,0.484375,0,,,,,827.715,-0.179688,-0.046875,0.359375,0
794.678,-0.117188,-0.03125,0.46875,0,,,,,827.725,-0.25,-0.109375,0.40625,0
794.688,-0.09375,-0.03125,0.476562,0,,,,,827.736,-0.28125,-0.054688,0.382812,0
794.699,-0.101562,-0.03125,0.476562,0,,,,,827.746,-0.1875,-0.070312,0.476562,0
794.709,-0.109375,-0.03125,0.46875,0,,,,,827.757,-0.125,-0.070312,0.414062,0
794.72,-0.09375,-0.023438,0.46875,0,,,,,827.767,-0.195312,-0.125,0.484375,0
794.73,-0.101562,-0.023438,0.46875,0,,,,,827.778,-0.164062,-0.03125,0.3125,0
794.741,-0.109375,-0.015625,0.46875,0,,,,,827.789,-0.257812,-0.0625,0.539062,0
794.752,-0.101562,-0.03125,0.484375,0,,,,,827.799,-0.179688,-0.085938,0.429688,0
794.762,-0.085938,-0.039062,0.484375,0,,,,,827.81,-0.15625,0.0625,0.359375,0
794.773,-0.109375,-0.03125,0.492188,0,,,,,827.821,-0.132812,-0.195312,0.460938,0
794.783,-0.101562,-0.03125,0.46875,0,,,,,827.831,-0.171875,0.007812,0.609375,0
794.793,-0.101562,-0.039062,0.484375,0,,,,,827.841,-0.28125,0.015625,0.273438,0
794.804,-0.101562,-0.039062,0.492188,0,,,,,827.852,-0.023438,0.15625,0.148438,0
794.815,-0.101562,-0.039062,0.492188,0,,,,,827.862,-0.3125,-0.257812,0.921875,0
794.825,-0.09375,-0.03125,0.476562,0,,,,,827.873,-0.179688,-0.070312,0.296875,0
794.836,-0.101562,-0.046875,0.476562,0,,,,,827.884,-0.03125,-0.054688,0.5,0
794.846,-0.101562,-0.039062,0.484375,0,,,,,827.894,-0.171875,-0.117188,0.328125,0
794.857,-0.109375,-0.03125,0.492188,0,,,,,827.905,-0.304688,0.023438,0.765625,0
794.867,-0.101562,-0.039062,0.492188,0,,,,,827.915,-0.28125,-0.078125,0.359375,0
794.878,-0.117188,-0.054688,0.492188,0,,,,,827.925,-0.078125,-0.023438,0.53125,0
794.889,-0.101562,-0.03125,0.484375,0,,,,,827.936,-0.15625,0.03125,0.375,0
794.899,-0.101562,-0.023438,0.476562,0,,,,,827.946,-0.265625,-0.179688,0.65625,0
794.909,-0.109375,-0.023438,0.484375,0,,,,,827.957,-0.140625,-0.085938,0.429688,0
794.92,-0.101562,-0.039062,0.46875,0,,,,,827.967,-0.148438,-0.078125,0.46875,0
794.93,-0.09375,-0.03125,0.46875,0,,,,,827.978,-0.15625,-0.046875,0.507812,0
794.941,-0.101562,-0.03125,0.484375,0,,,,,827.988,-0.132812,-0.039062,0.453125,0
794.951,-0.101562,-0.03125,0.484375,0,,,,,827.999,-0.171875,-0.0625,0.515625,0
794.962,-0.101562,-0.03125,0.484375,0,,,,,828.009,-0.1875,-0.03125,0.523438,0
794.973,-0.101562,-0.03125,0.484375,0,,,,,828.02,-0.15625,-0.046875,0.5,0
794.983,-0.109375,-0.03125,0.484375,0,,,,,828.03,-0.148438,-0.03125,0.507812,0
794.994,-0.101562,-0.03125,0.484375,0,,,,,828.042,-0.15625,-0.054688,0.5,0
795.004,-0.101562,-0.039062,0.46875,0,,,,,828.052,-0.140625,-0.015625,0.445312,0
795.015,-0.085938,-0.039062,0.46875,0,,,,,828.062,-0.140625,-0.03125,0.476562,0
795.025,-0.101562,-0.039062,0.492188,0,,,,,828.073,-0.164062,-0.054688,0.523438,0
795.036,-0.09375,-0.039062,0.476562,0,,,,,828.083,-0.117188,-0.0625,0.460938,0
795.046,-0.101562,-0.03125,0.476562,0,,,,,828.094,-0.125,-0.023438,0.515625,0
795.057,-0.109375,-0.039062,0.484375,0,,,,,828.104,-0.117188,-0.0625,0.476562,0
795.067,-0.109375,-0.03125,0.46875,0,,,,,828.115,-0.0625,-0.054688,0.359375,0
795.077,-0.109375,-0.03125,0.5,0,,,,,828.126,-0.132812,-0.0625,0.5625,0
795.088,-0.09375,-0.039062,0.46875,0,,,,,828.136,-0.171875,-0.046875,0.523438,0
795.098,-0.09375,-0.039062,0.484375,0,,,,,828.147,-0.117188,-0.070312,0.53125,0
795.109,-0.09375,-0.046875,0.476562,0,,,,,828.157,-0.09375,-0.046875,0.460938,0
795.119,-0.09375,-0.046875,0.476562,0,,,,,828.168,-0.117188,-0.054688,0.5625,0
795.13,-0.101562,-0.039062,0.460938,0,,,,,828.178,-0.09375,-0.0625,0.453125,0
795.141,-0.109375,-0.039062,0.476562,0,,,,,828.189,-0.054688,0.039062,0.414062,0
795.151,-0.101562,-0.03125,0.484375,0,,,,,828.199,-0.03125,0.015625,0.390625,0
795.162,-0.09375,-0.039062,0.460938,0,,,,,828.209,-0.023438,-0.054688,0.453125,0
795.172,-0.109375,-0.03125,0.476562,0,,,,,828.22,-0.046875,-0.0625,0.507812,0
795.183,-0.101562,-0.03125,0.476562,0,,,,,828.231,-0.054688,-0.03125,0.4375,0
795.193,-0.101562,-0.039062,0.460938,0,,,,,828.241,0.023438,-0.007812,0.382812,0
795.204,-0.109375,-0.039062,0.46875,0,,,,,828.252,0.023438,-0.023438,0.5,0
795.214,-0.101562,-0.046875,0.460938,0,,,,,828.262,-0.0625,-0.039062,0.5,0
795.225,-0.109375,-0.046875,0.46875,0,,,,,828.273,-0.046875,0.007812,0.5,0
795.236,-0.109375,-0.039062,0.492188,0,,,,,828.283,-0.09375,-0.070312,0.484375,0
795.246,-0.09375,-0.046875,0.453125,0,,,,,828.294,-0.078125,-0.070312,0.523438,0
795.257,-0.109375,-0.03125,0.476562,0,,,,,828.304,-0.070312,-0.039062,0.515625,0
795.267,-0.117188,-0.046875,0.476562,0,,,,,828.315,-0.09375,-0.0625,0.445312,0
795.277,-0.085938,-0.046875,0.476562,0,,,,,828.326,-0.015625,0.046875,0.351562,0
795.288,-0.101562,-0.046875,0.484375,0,,,,,828.336,-0.070312,-0.054688,0.460938,0
795.298,-0.09375,-0.054688,0.492188,0,,,,,828.346,-0.078125,-0.046875,0.484375,0
795.309,-0.101562,-0.054688,0.492188,0,,,,,828.357,-0.085938,-0.039062,0.414062,0
795.32,-0.085938,-0.039062,0.484375,0,,,,,828.367,-0.109375,-0.03125,0.53125,0
795.33,-0.109375,-0.046875,0.476562,0,,,,,828.378,-0.085938,-0.023438,0.460938,0
795.341,-0.09375,-0.039062,0.492188,0,,,,,828.389,-0.117188,-0.023438,0.453125,0
795.351,-0.09375,-0.046875,0.484375,0,,,,,828.399,-0.085938,0,0.4375,0
795.362,-0.101562,-0.039062,0.5,0,,,,,828.41,-0.101562,-0.023438,0.429688,0
795.372,-0.101562,-0.046875,0.492188,0,,,,,828.42,-0.117188,-0.007812,0.453125,0
795.382,-0.109375,-0.046875,0.484375,0,,,,,828.431,-0.09375,-0.03125,0.4375,0
795.393,-0.09375,-0.046875,0.476562,0,,,,,828.442,-0.09375,-0.023438,0.453125,0
795.403,-0.101562,-0.046875,0.484375,0,,,,,828.454,-0.117188,-0.03125,0.46875,0
795.414,-0.101562,-0.046875,0.492188,0,,,,,828.465,-0.117188,-0.03125,0.46875,0
795.424,-0.109375,-0.046875,0.5,0,,,,,828.475,-0.125,-0.023438,0.445312,0
795.435,-0.109375,-0.046875,0.492188,0,,,,,828.486,-0.132812,-0.023438,0.453125,0
795.446,-0.09375,-0.046875,0.484375,0,,,,,828.496,-0.140625,-0.015625,0.460938,0
795.456,-0.101562,-0.046875,0.507812,0,,,,,828.507,-0.140625,-0.023438,0.46875,0
795.466,-0.101562,-0.054688,0.5,0,,,,,828.518,-0.148438,-0.023438,0.46875,0
795.477,-0.109375,-0.03125,0.492188,0,,,,,828.528,-0.140625,-0.015625,0.476562,0
795.488,-0.09375,-0.046875,0.492188,0,,,,,828.538,-0.148438,-0.007812,0.460938,0
795.498,-0.085938,-0.054688,0.484375,0,,,,,828.549,-0.15625,0,0.46875,0
795.508,-0.101562,-0.054688,0.5,0,,,,,828.559,-0.15625,-0.007812,0.460938,0
795.519,-0.085938,-0.046875,0.492188,0,,,,,828.57,-0.15625,-0.015625,0.476562,0
795.529,-0.101562,-0.046875,0.507812,0,,,,,828.58,-0.140625,-0.023438,0.46875,0
795.54,-0.101562,-0.046875,0.5,0,,,,,828.591,-0.140625,-0.015625,0.460938,0
795.551,-0.101562,-0.046875,0.5,0,,,,,828.601,-0.140625,-0.015625,0.460938,0
795.561,-0.109375,-0.039062,0.492188,0,,,,,828.612,-0.125,-0.03125,0.453125,0
795.572,-0.109375,-0.039062,0.507812,0,,,,,828.622,-0.132812,-0.03125,0.460938,0
795.582,-0.117188,-0.054688,0.515625,0,,,,,828.633,-0.140625,-0.015625,0.46875,0
795.593,-0.09375,-0.0625,0.484375,0,,,,,828.643,-0.132812,-0.015625,0.460938,0
795.603,-0.09375,-0.0625,0.484375,0,,,,,828.654,-0.140625,-0.023438,0.460938,0
795.613,-0.09375,-0.046875,0.5,0,,,,,828.664,-0.140625,-0.023438,0.460938,0
795.624,-0.101562,-0.054688,0.5,0,,,,,828.675,-0.148438,0.007812,0.46875,0
795.634,-0.125,-0.039062,0.507812,0,,,,,828.685,-0.15625,-0.015625,0.460938,0
795.645,-0.117188,-0.039062,0.492188,0,,,,,828.696,-0.15625,-0.015625,0.476562,0
795.655,-0.117188,-0.046875,0.492188,0,,,,,828.707,-0.148438,-0.007812,0.460938,0
795.666,-0.125,-0.039062,0.492188,0,,,,,828.718,-0.164062,0,0.46875,0
795.677,-0.117188,-0.046875,0.492188,0,,,,,828.727,-0.164062,0,0.484375,0
795.687,-0.117188,-0.046875,0.484375,0,,,,,828.738,-0.164062,-0.015625,0.484375,0
795.697,-0.109375,-0.046875,0.476562,0,,,,,828.748,-0.148438,-0.023438,0.484375,0
795.708,-0.117188,-0.0625,0.515625,0,,,,,828.759,-0.15625,-0.007812,0.476562,0
795.718,-0.117188,-0.046875,0.5,0,,,,,828.769,-0.15625,-0.015625,0.484375,0
795.729,-0.117188,-0.039062,0.492188,0,,,,,828.78,-0.140625,-0.015625,0.46875,0
795.74,-0.109375,-0.039062,0.492188,0,,,,,828.79,-0.148438,-0.015625,0.460938,0
795.75,-0.117188,-0.046875,0.484375,0,,,,,828.801,-0.148438,-0.015625,0.460938,0
795.76,-0.117188,-0.039062,0.5,0,,,,,828.811,-0.140625,-0.015625,0.453125,0
795.771,-0.117188,-0.03125,0.484375,0,,,,,828.822,-0.140625,-0.023438,0.476562,0
795.782,-0.125,-0.039062,0.492188,0,,,,,828.832,-0.148438,-0.023438,0.476562,0
795.792,-0.125,-0.039062,0.46875,0,,,,,828.843,-0.140625,-0.007812,0.46875,0
795.803,-0.101562,-0.054688,0.46875,0,,,,,828.853,-0.148438,-0.023438,0.453125,0
795.813,-0.09375,-0.039062,0.476562,0,,,,,828.864,-0.140625,-0.015625,0.46875,0
795.824,-0.117188,-0.046875,0.5,0,,,,,828.874,-0.140625,-0.023438,0.46875,0
795.834,-0.109375,-0.046875,0.484375,0,,,,,828.885,-0.140625,-0.03125,0.484375,0
795.845,-0.117188,-0.039062,0.492188,0,,,,,828.895,-0.140625,-0.023438,0.484375,0
795.855,-0.117188,-0.03125,0.492188,0,,,,,828.906,-0.140625,-0.03125,0.476562,0
795.867,-0.117188,-0.039062,0.484375,0,,,,,828.916,-0.132812,-0.015625,0.46875,0
795.877,-0.125,-0.03125,0.460938,0,,,,,828.927,-0.148438,-0.015625,0.46875,0
795.887,-0.117188,-0.039062,0.46875,0,,,,,828.937,-0.140625,-0.023438,0.46875,0
795.897,-0.117188,-0.046875,0.46875,0,,,,,828.948,-0.140625,-0.023438,0.460938,0
795.908,-0.09375,-0.023438,0.484375,0,,,,,828.958,-0.132812,-0.023438,0.453125,0
795.918,-0.09375,-0.046875,0.515625,0,,,,,828.969,-0.125,-0.03125,0.453125,0
795.929,-0.117188,-0.023438,0.53125,0,,,,,828.979,-0.125,-0.03125,0.460938,0
795.939,-0.132812,-0.046875,0.492188,0,,,,,828.99,-0.132812,-0.039062,0.460938,0
795.95,-0.140625,-0.023438,0.492188,0,,,,,829.001,-0.132812,-0.03125,0.460938,0
795.96,-0.140625,-0.023438,0.476562,0,,,,,829.011,-0.140625,-0.03125,0.453125,0
795.971,-0.132812,-0.03125,0.484375,0,,,,,829.022,-0.132812,-0.023438,0.460938,0
795.982,-0.132812,-0.03125,0.46875,0,,,,,829.032,-0.140625,-0.023438,0.453125,0
795.992,-0.132812,-0.023438,0.484375,0,,,,,829.043,-0.132812,-0.023438,0.460938,0
796.002,-0.125,-0.039062,0.492188,0,,,,,829.053,-0.140625,-0.03125,0.460938,0
796.013,-0.125,-0.0625,0.46875,0,,,,,829.064,-0.132812,-0.03125,0.460938,0
796.023,-0.132812,-0.039062,0.5,0,,,,,829.074,-0.140625,-0.023438,0.460938,0
796.034,-0.125,-0.03125,0.492188,0,,,,,829.085,-0.140625,-0.023438,0.460938,0
796.044,-0.148438,-0.03125,0.507812,0,,,,,829.095,-0.140625,-0.015625,0.460938,0
796.055,-0.148438,-0.03125,0.515625,0,,,,,829.106,-0.132812,-0.023438,0.460938,0
796.066,-0.148438,-0.039062,0.507812,0,,,,,829.117,-0.132812,-0.023438,0.453125,0
796.076,-0.164062,-0.015625,0.539062,0,,,,,829.127,-0.125,-0.015625,0.445312,0
796.087,-0.148438,-0.039062,0.515625,0,,,,,829.138,-0.117188,-0.023438,0.445312,0
796.097,-0.140625,-0.046875,0.515625,0,,,,,829.148,-0.101562,-0.023438,0.460938,0
796.107,-0.132812,-0.0625,0.515625,0,,,,,829.159,-0.054688,-0.015625,0.46875,0
796.118,-0.125,-0.054688,0.515625,0,,,,,829.169,-0.023438,-0.03125,0.523438,0
796.129,-0.125,-0.0625,0.507812,0,,,,,829.18,0.007812,-0.078125,0.648438,0
796.139,-0.140625,-0.03125,0.476562,0,,,,,829.19,0,-0.109375,0.820312,0
796.15,-0.140625,-0.046875,0.46875,0,,,,,829.201,-0.109375,-0.148438,0.992188,0
796.16,-0.132812,-0.054688,0.460938,0,,,,,829.206,-0.492188,-0.023438,0.992188,1
796.171,-0.125,-0.054688,0.453125,0,,,,,829.209,-0.492188,-0.023438,0.992188,1
796.181,-0.132812,-0.046875,0.453125,0,,,,,829.211,-0.492188,-0.101562,0.992188,1
796.192,-0.132812,-0.03125,0.484375,0,,,,,829.214,-0.84375,-0.101562,0.992188,1
796.202,-0.125,-0.015625,0.484375,0,,,,,829.217,-0.84375,-0.101562,0.992188,1
796.213,-0.117188,-0.03125,0.460938,0,,,,,829.218,-0.84375,-0.101562,0.992188,1
796.223,-0.117188,-0.03125,0.445312,0,,,,,829.22,-0.84375,-0.101562,0.992188,1
796.234,-0.117188,0.007812,0.421875,0,,,,,829.224,-1,-0.242188,0.992188,1
796.244,-0.109375,-0.015625,0.453125,0,,,,,829.225,-1,-0.242188,0.992188,1
796.255,-0.117188,-0.03125,0.445312,0,,,,,829.227,-1,-0.242188,0.992188,1
796.265,-0.109375,-0.023438,0.445312,0,,,,,829.231,-1,-0.242188,0.992188,1
796.276,-0.09375,-0.03125,0.460938,0,,,,,829.232,-1,-0.070312,0.992188,1
796.286,-0.09375,-0.03125,0.460938,0,,,,,829.235,-1,-0.070312,0.992188,1
796.297,-0.117188,-0.046875,0.492188,0,,,,,829.237,-1,-0.070312,0.992188,1
796.307,-0.109375,-0.039062,0.453125,0,,,,,829.24,-1,-0.070312,0.992188,1
796.318,-0.117188,-0.046875,0.460938,0,,,,,829.241,-1,-0.054688,0.992188,1
796.328,-0.125,-0.03125,0.476562,0,,,,,829.244,-1,-0.054688,0.992188,1
796.339,-0.132812,-0.023438,0.492188,0,,,,,829.246,-1,-0.054688,0.992188,1
796.35,-0.140625,-0.023438,0.492188,0,,,,,829.249,-1,-0.054688,0.992188,1
796.36,-0.140625,-0.03125,0.492188,0,,,,,829.251,-1,-0.164062,0.992188,1
796.371,-0.164062,-0.007812,0.507812,0,,,,,829.253,-1,-0.164062,0.992188,1
796.381,-0.164062,-0.007812,0.515625,0,,,,,829.255,-1,-0.164062,0.992188,1
796.392,-0.15625,-0.023438,0.492188,0,,,,,829.258,-1,-0.164062,0.992188,1
796.402,-0.171875,0.007812,0.492188,0,,,,,829.26,-1,-0.429688,0.992188,1
796.413,-0.171875,0,0.476562,0,,,,,829.262,-1,-0.429688,0.992188,1
796.423,-0.164062,0,0.46875,0,,,,,829.265,-1,-0.429688,0.992188,1
796.437,-0.15625,-0.015625,0.429688,0,,,,,829.267,-1,-0.429688,0.992188,1
796.447,-0.148438,-0.007812,0.453125,0,,,,,829.269,-1,-0.617188,0.992188,1
796.458,-0.15625,0.007812,0.445312,0,,,,,829.273,-1,-0.617188,0.992188,1
796.468,-0.15625,0,0.445312,0,,,,,829.274,-1,-0.617188,0.992188,1
796.479,-0.148438,0,0.453125,0,,,,,829.276,-1,-0.617188,0.992188,1
796.49,-0.15625,0,0.492188,0,,,,,829.279,-1,-0.617188,0.992188,1
796.5,-0.148438,-0.007812,0.460938,0,,,,,829.282,-0.929688,-0.804688,0.992188,1
796.511,-0.15625,-0.007812,0.46875,0,,,,,829.283,-0.929688,-0.804688,0.992188,1
796.521,-0.15625,0,0.46875,0,,,,,829.286,-0.929688,-0.804688,0.992188,1
796.531,-0.164062,-0.007812,0.46875,0,,,,,829.288,-0.929688,-0.804688,0.664062,1
796.542,-0.164062,-0.007812,0.46875,0,,,,,829.29,-0.578125,-0.945312,0.664062,1
796.552,-0.1875,-0.007812,0.484375,0,,,,,829.293,-0.578125,-0.945312,0.664062,1
