Program Time [s],data 0,data 1
253.568,2.25961e+06,2.54467e+06
253.588,2.2596e+06,2.54471e+06
253.609,2.2596e+06,2.54471e+06
253.628,2.2596e+06,2.54471e+06
253.648,2.25961e+06,2.54471e+06
253.669,2.25961e+06,2.54474e+06
253.689,2.2596e+06,2.54475e+06
253.71,2.25961e+06,2.54475e+06
253.729,2.2596e+06,2.54476e+06
253.749,2.25961e+06,2.54474e+06
253.769,2.2596e+06,2.54475e+06
253.79,2.2596e+06,2.54476e+06
253.809,2.25961e+06,2.54478e+06
253.829,2.2596e+06,2.54476e+06
253.849,2.25959e+06,2.5447e+06
253.871,2.25957e+06,2.54462e+06
253.89,2.25956e+06,2.54457e+06
253.91,2.25953e+06,2.54453e+06
253.93,2.25952e+06,2.5445e+06
253.95,2.25952e+06,2.54451e+06
253.971,2.25953e+06,2.54452e+06
253.99,2.25953e+06,2.54453e+06
254.011,2.25952e+06,2.54455e+06
254.03,2.25954e+06,2.54457e+06
254.051,2.25953e+06,2.54458e+06
254.071,2.25953e+06,2.54456e+06
254.091,2.25953e+06,2.54455e+06
254.111,2.25952e+06,2.54455e+06
254.131,2.25953e+06,2.54457e+06
254.151,2.25953e+06,2.54458e+06
254.171,2.25953e+06,2.54458e+06
254.191,2.25952e+06,2.54457e+06
254.212,2.25952e+06,2.54454e+06
254.232,2.25953e+06,2.54455e+06
254.252,2.25954e+06,2.54457e+06
254.272,2.25955e+06,2.54459e+06
254.292,2.25953e+06,2.54459e+06
254.312,2.25954e+06,2.54458e+06
254.332,2.25955e+06,2.5446e+06
254.352,2.25956e+06,2.54463e+06
254.372,2.25954e+06,2.54463e+06
254.392,2.25954e+06,2.54461e+06
254.412,2.25957e+06,2.54463e+06
254.433,2.25958e+06,2.54467e+06
254.453,2.25958e+06,2.54468e+06
254.473,2.25957e+06,2.54469e+06
254.493,2.25958e+06,2.54469e+06
254.513,2.25958e+06,2.54471e+06
254.533,2.25958e+06,2.54471e+06
254.553,2.25958e+06,2.54472e+06
254.573,2.25957e+06,2.54472e+06
254.593,2.25959e+06,2.54472e+06
254.615,2.25959e+06,2.54474e+06
254.634,2.25959e+06,2.54475e+06
254.654,2.25958e+06,2.54476e+06
254.674,2.25958e+06,2.54475e+06
254.695,2.25959e+06,2.54476e+06
254.714,2.25958e+06,2.54478e+06
254.734,2.25957e+06,2.54476e+06
254.754,2.25956e+06,2.54476e+06
254.774,2.25959e+06,2.54476e+06
254.796,2.2596e+06,2.54479e+06
254.815,2.25959e+06,2.54479e+06
254.836,2.25959e+06,2.54479e+06
254.855,2.25958e+06,2.54478e+06
254.876,2.25959e+06,2.54476e+06
254.895,2.25956e+06,2.54469e+06
254.915,2.25954e+06,2.5446e+06
254.935,2.25952e+06,2.54454e+06
254.955,2.25951e+06,2.54449e+06
254.976,2.25951e+06,2.5445e+06
254.996,2.2595e+06,2.5445e+06
255.016,2.25951e+06,2.54451e+06
255.036,2.2595e+06,2.5445e+06
255.056,2.25953e+06,2.54452e+06
255.076,2.25952e+06,2.54457e+06
255.096,2.25952e+06,2.54456e+06
255.116,2.25953e+06,2.54454e+06
255.137,2.25954e+06,2.54454e+06
255.156,2.25954e+06,2.54456e+06
255.178,2.25953e+06,2.54457e+06
255.197,2.25954e+06,2.54458e+06
255.217,2.25954e+06,2.54462e+06
255.237,2.25955e+06,2.5446e+06
255.257,2.25955e+06,2.54458e+06
255.278,2.25955e+06,2.54457e+06
255.297,2.25957e+06,2.5446e+06
255.317,2.25956e+06,2.54461e+06
255.337,2.25958e+06,2.54459e+06
255.358,2.25959e+06,2.54462e+06
255.378,2.2596e+06,2.54464e+06
255.399,2.2596e+06,2.54465e+06
255.418,2.2596e+06,2.54465e+06
255.438,2.25962e+06,2.54469e+06
255.458,2.25962e+06,2.5447e+06
255.479,2.25962e+06,2.54468e+06
255.499,2.25961e+06,2.54468e+06
255.519,2.25962e+06,2.54469e+06
255.539,2.25963e+06,2.54472e+06
255.559,2.25964e+06,2.54473e+06
255.579,2.25965e+06,2.54475e+06
255.599,2.25965e+06,2.54475e+06
255.619,2.25966e+06,2.54476e+06
255.639,2.25965e+06,2.54477e+06
255.659,2.25966e+06,2.54478e+06
255.68,2.25965e+06,2.5448e+06
255.7,2.25966e+06,2.54479e+06
255.72,2.25968e+06,2.54482e+06
255.74,2.2597e+06,2.54485e+06
255.761,2.25972e+06,2.54488e+06
255.78,2.25973e+06,2.54491e+06
255.8,2.25977e+06,2.54495e+06
255.82,2.25979e+06,2.54497e+06
255.84,2.25981e+06,2.54494e+06
255.861,2.25982e+06,2.5449e+06
255.881,2.25983e+06,2.54486e+06
255.901,2.25983e+06,2.54483e+06
255.921,2.25982e+06,2.54482e+06
255.941,2.25982e+06,2.54482e+06
255.962,2.25982e+06,2.54484e+06
255.982,2.25983e+06,2.54485e+06
256.002,2.25982e+06,2.54487e+06
256.021,2.25981e+06,2.54486e+06
256.041,2.2598e+06,2.54486e+06
256.062,2.2598e+06,2.54486e+06
256.081,2.25981e+06,2.54487e+06
256.102,2.2598e+06,2.54487e+06
256.122,2.2598e+06,2.54485e+06
256.142,2.25978e+06,2.54483e+06
256.163,2.25976e+06,2.54479e+06
256.182,2.25972e+06,2.54475e+06
256.202,2.25966e+06,2.54467e+06
256.222,2.25963e+06,2.54459e+06
256.242,2.2596e+06,2.54449e+06
256.263,2.25949e+06,2.54421e+06
256.283,2.25899e+06,2.54344e+06
256.304,2.25344e+06,2.535e+06
